ID,SOURCE,BLM ID,USGS ID,ALASKA_QUAD_NAMES,API,WELL NAME,LAT,LONG,FIELD,STATE,COUNTY,HE,CO2,H2,N2,H2S,AR,O2,C1,C2,C3,N-C4,I-C4,N-C5,I-C5,C6+,BTU,FORMATION,AGE,DEPTH,FINAL_DRILLING_DATE,FINAL_SAMPLING_DATE,PUBLICATION DATE,SAMPLE DATE BEFORE COMPLETION
35134,BLM,328,,,,DWYER NO. 2,,,OKMULGEE DISTRICT,OKLAHOMA,OKMULGEE,0.1,0.2,,,,,1.4,75.2,23.1,,,,,,,1176,1430 FT SAND,PENNSYLVANIAN,1434,01/00/1916,6/5/1920,,
35135,BLM,329,,,3510701593,PHAROAH NO. 1,35.412344,-96.13016,DEANER,OKLAHOMA,OKFUSKEE,0.15,0.2,,2,,,,70.3,27.2,,,,,,,1200,GILCREASE,PENNSYLVANIAN,2460,01/00/1920,6/8/1920,,
35136,BLM,330,,,35111105350000,RHODA BEAM NO. 1,35.3857944,-96.0273484,HENRYETTA S,OKLAHOMA,OKMULGEE,0.11,,,3.3,,,,79.8,16.7,,,,,,,1108,,PENNSYLVANIAN,900,01/00/1920,6/8/1920,1951,
35137,BLM,331,,,35111105290000,TISHIE BEAM NO. 1,35.3785152,-96.0361648,BRYANT,OKLAHOMA,OKMULGEE,0.1,0.2,,1.8,,,0.2,93.3,4.5,,,,,,,1026,,PENNSYLVANIAN,940,01/00/1920,6/8/1920,1951,
35138,BLM,332,,,,GLADYS-BELL NO. 1,35.1666503,-96.2918547,YEAGER,OKLAHOMA,HUGHES,0.22,0.2,,5.8,,,0.6,83.9,9.3,,,,,,,1017,,PENNSYLVANIAN,1900,06/00/1920,6/8/1920,,
35139,BLM,333,,,,GLADYS-BELL NO. 1,35.1666503,-96.2918547,YEAGER,OKLAHOMA,HUGHES,0.22,0.1,,6.8,,,0.4,83.8,8.6,,,,,,,1003,,PENNSYLVANIAN,1100,06/00/1920,6/8/1920,,
35140,BLM,334,,,,NATURAL GAS VENT,30.723527,-95.552839,,TEXAS,WALKER,,5.9,,,,,9.9,,,,,,,,,,,,,,,,
35141,BLM,336,,,,W. K. LONG NO. 2041,40.1733,-80.0836,WASHINGTON,PENNSYLVANIA,WASHINGTON,0.1,0.2,,1.8,,,0.3,86.7,10.9,,,,,,,1074,BIG INJUN,MISSISSIPPIAN,,00/00/1917,6/9/1920,1951,
35142,BLM,337,,,,J. A. BARR NO. 453,40.1745,-80.0524,WASHINGTON,PENNSYLVANIA,WASHINGTON,0.1,,,1.3,,,0.4,86.6,11.5,,,,,,,1083,FIFTH,DEVONIAN,3100,00/00/2001,6/9/1920,1951,
35143,BLM,338,,,,L. J. WINNETT NO. 452,,,WASHINGTON,PENNSYLVANIA,WASHINGTON,0.12,0.5,,1.9,,,0.3,85.3,11.8,,,,,,,1076,,,3250,00/00/1995,6/9/1920,,YES
35144,BLM,339,,,,HUGH BARR NO. 454,,,WASHINGTON,PENNSYLVANIA,WASHINGTON,0.13,0.2,,1.4,,,0.5,87.3,10.3,,,,,,,1069,FIFTH,DEVONIAN,2960,00/00/1992,6/9/1920,,YES
35145,BLM,341,,,,C. L. HAYNES NO. 2203,39.9056,-80.0977,WAYNESBURG,PENNSYLVANIA,GREENE,0.13,0.2,,2.2,,,0.3,85.8,11.3,,,,,,,1072,GAS,PENNSYLVANIAN,1275,06/00/1918,6/10/1920,1951,
35146,BLM,342,,,,GREEN CO. POOR FARM,,,WAYNESBURG,PENNSYLVANIA,GREENE,0.15,,,,,,,,,,,,,,,,FIFTH,DEVONIAN,2749,06/00/1918,6/10/1920,,
35147,BLM,343,,,,GREEN CO. POOR FARM NO. 2267,,,WAYNESBURG,PENNSYLVANIA,GREENE,0.17,,,,,,,,,,,,,,,,SALT,PENNSYLVANIAN,1212,06/00/1918,6/10/1920,,
35148,BLM,344,,,,JAMES MCMASTERS NO. 1,,,SHEFFIELD,PENNSYLVANIA,BEAVER,,0.8,,25,,,0.4,53.7,20,,,,,,,902,SPEECHLEY,DEVONIAN,1420,00/00/1908,6/11/1920,,
35149,BLM,345,,,,JAMES MCMASTERS NO. 2,,,SHEFFIELD,PENNSYLVANIA,BEAVER,0.12,,,,,,,,,,,,,,,,SPEECHLEY,DEVONIAN,1565,00/00/1906,6/11/1920,,
35150,BLM,347,,,,HARRY REED NO. 1,,,SHEFFIELD,PENNSYLVANIA,BEAVER,0.13,,,,,,,,,,,,,,,,SPEECHLEY,DEVONIAN,1225,00/00/1905,6/11/1920,,
35372,BLM,99,,,,NO. 228,36.7747196,-96.0712794,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.17,4.5,,0.9,,,0.7,93.8,,,,,,,,950,,PENNSYLVANIAN,1830,00/00/1918,2/9/1920,,
35373,BLM,100,,,,EDWARD ELKINS NO. 4,36.8757442,-96.2157788,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.25,0.9,,9.4,,,1.1,12.7,75.7,,,,,,,1485,,PENNSYLVANIAN,830,00/00/1917,2/9/1920,,
35374,BLM,101,,,3511309654,JAMES BLAINE NO. 1,36.8478776,-96.1867695,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.32,,,,,,0.1,79.1,8.6,,,,,,,955,,PENNSYLVANIAN,1003,00/00/1917,2/9/1920,,
35375,BLM,102,,,3511309654,JAMES BLAINE NO. 1,36.8478776,-96.1867695,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.16,2,,2.9,,,,90.2,4.7,,,,,,,998,,PENNSYLVANIAN,1295,00/00/1917,2/9/1920,,
35376,BLM,103,,,35113342780000,NO. 60,36.8495468,-96.2434094,BOULANGER,OKLAHOMA,OSAGE,0.19,0.5,,5.9,,,0.1,86,7.3,,,,,,,1002,,MISSISSIPPIAN,1700,10/00/1919,2/11/1920,1951,
35377,BLM,104,,,,NO. 64,36.8466676,-96.2514726,BOULANGER,OKLAHOMA,OSAGE,0.18,0.9,,4.8,,,0.3,86,7.8,,,,,,,1011,,MISSISSIPPIAN,1906,08/00/1919,2/11/1920,,
35378,BLM,109,,,3511336284,NO. 130,36.9523258,-96.1956184,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.33,1.4,,3.2,,,0.4,87.5,7.2,,,,,,,1015,,PENNSYLVANIAN,1732,00/00/1914,2/16/1920,,
35379,BLM,110,,,3511336283,NO. 110,36.9450753,-96.1956184,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.25,,,5.4,,,,86.8,7.5,,,,,,,1014,,PENNSYLVANIAN,1630,00/00/1916,2/16/1920,,
35380,BLM,111,,,35113361480000,NO. 186,36.9976513,-96.2106760,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.33,0.9,,2.5,,,0.6,95.1,0.6,,,,,,,974,,PENNSYLVANIAN,1758,00/00/1916,2/16/1920,1951,
35381,BLM,112,,,35113361500000,NO. 193,36.9946219,-96.2167464,DOMES-POND CREEK,OKLAHOMA,OSAGE,0.67,0.6,,3.6,,,0.6,92.7,1.8,,,,,,,971,,PENNSYLVANIAN,1834,00/00/1916,2/16/1920,1951,
35382,BLM,113,,,,HOLLOWAY NO. 7,33.9835,-98.1831,PETROLIA,TEXAS,CLAY,0.78,0.3,,26.9,,,1.1,53.7,17.1,,,,,,,850,CISCO,PENNSYLVANIAN,1704,4/20/1918,2/27/1920,,
35383,BLM,114,,,,MARTIN NO. 5,33.9640,-98.1755,PETROLIA,TEXAS,CLAY,0.25,0.1,,,,,9.7,23,8.6,,,,,,,387,CISCO,PENNSYLVANIAN,1671,3/2/1918,2/27/1920,,
35384,BLM,115,,,,NO. 18,36.7452225,-96.3950852,MYERS,OKLAHOMA,OSAGE,0.51,0.3,,20.5,,,1.1,77.5,,,,,,,,785,,PENNSYLVANIAN,549,01/00/1917,3/2/1920,,
35385,BLM,116,,,,J. D. FITE NO. 1,32.5620,-99.1655,MORAN,TEXAS,SHACKELFORD,0.12,0.4,,12.6,,,2,75.6,9.1,,,,,,,929,STRAWN,PENNSYLVANIAN,2865,11/00/1914,3/4/1920,1951,
35386,BLM,117,,,,NO. 10,36.7452225,-96.3950852,MYERS,OKLAHOMA,OSAGE,0.61,0.2,,18.7,,,0.3,80.1,,,,,,,,811,,PENNSYLVANIAN,562,09/00/1917,3/2/1920,,
35387,BLM,118,,,,NO. 15,36.7452225,-96.3950852,MYERS,OKLAHOMA,OSAGE,0.45,0.3,,10.2,,,1.7,87.3,,,,,,,,884,,PENNSYLVANIAN,1175,09/00/1917,3/2/1920,,
35388,BLM,119,,,,NO. 7,36.7452225,-96.3950852,MYERS,OKLAHOMA,OSAGE,0.43,0.4,,11.3,,,0.4,86.2,1.2,,,,,,,895,,PENNSYLVANIAN,1122,09/00/1917,3/2/1920,,
35389,BLM,123,,,15019708910000,BUTCHER NO. 2,37.143545,-96.265759,ROGERS,KANSAS,CHAUTAUQUA,1.03,,,,,,,,,,,,,,,,,PENNSYLVANIAN,700,,9/24/1918,,
35390,BLM,124,,,,REYNOLDS NO. 2,,,ALBANY,TEXAS,SHACKELFORD,0.2,,,,,,,,,,,,,,,,CISCO,PENNSYLVANIAN,925,5/7/1919,3/10/1920,,
35391,BLM,125,,,3511334241,NO. 35,36.7782828,-96.372187,MYERS NE,OKLAHOMA,OSAGE,0.46,0.3,,20.6,,,0.3,78.3,,,,,,,,793,,PENNSYLVANIAN,1232,12/00/1917,3/3/1920,,
35392,BLM,126,,,35113342440000,NO. 50,36.7805141,-96.3779479,MYERS NE,OKLAHOMA,OSAGE,0.46,0.3,,12.7,,,0.3,86.3,,,,,,,,874,,PENNSYLVANIAN,1228,05/00/1918,3/3/1920,1951,
35393,BLM,127,,,35113325800000,NO. 2,36.7475763,-96.3924058,MYERS,OKLAHOMA,OSAGE,0.43,,,15.4,,,,84.1,,,,,,,,852,,PENNSYLVANIAN,560,06/00/1916,3/3/1920,1951,
35394,BLM,128,,,,NO. 46,36.8058,-96.4743,PEARSONIA,OKLAHOMA,OSAGE,0.5,0.1,,19.3,,,1.5,78.5,,,,,,,,795,,PENNSYLVANIAN,951,01/00/1918,3/5/1920,1951,
35395,BLM,129,,,,NO. 3,36.8186368,-96.4837711,PEARSONIA,OKLAHOMA,OSAGE,0.49,,,27.7,,,4.5,67.2,,,,,,,,681,,PENNSYLVANIAN,805,09/00/1916,3/5/1920,,
35396,BLM,130,,,,NO. 32,36.8184955,-96.4659382,PEARSONIA,OKLAHOMA,OSAGE,0.51,0.1,,,,,9.7,31,,,,,,,,314,,PENNSYLVANIAN,868,03/00/1917,3/5/1920,,
35397,BLM,131,,,,NO. 26,36.8203,-96.4743,PEARSONIA,OKLAHOMA,OSAGE,0.62,,,36.3,,,1.2,61.8,,,,,,,,626,,PENNSYLVANIAN,915,03/00/1917,3/5/1920,1951,
35398,BLM,132,,,,NO. 4,36.8041049,-96.4660634,PEARSONIA,OKLAHOMA,OSAGE,0.51,,,30.5,,,0.3,68.7,,,,,,,,696,,PENNSYLVANIAN,787,09/00/1917,3/5/1920,,
35399,BLM,133,,,,NO. 7,36.804104,-96.4660634,PEARSONIA,OKLAHOMA,OSAGE,0.53,,,41.1,,,1,58.2,,,,,,,,590,,PENNSYLVANIAN,876,05/00/1918,3/5/1920,,
35400,BLM,134,,,,NO. 28,36.8042175,-96.4838490,PEARSONIA,OKLAHOMA,OSAGE,0.51,0.2,,17.9,,,0.3,80.9,,,,,,,,820,,PENNSYLVANIAN,797,03/00/1917,3/5/1920,,
35401,BLM,135,,,,NO. 55,36.8034728,-96.4301580,PEARSONIA E,OKLAHOMA,OSAGE,0.63,0.1,,39.5,,,0.5,59.3,,,,,,,,601,,PENNSYLVANIAN,777,09/00/1918,3/6/1920,,
35402,BLM,136,,,35113342200000,NO. 53,36.7982515,-96.4319883,PEARSONIA E,OKLAHOMA,OSAGE,0.55,,,27.2,,,0.2,71.9,,,,,,,,728,,PENNSYLVANIAN,1444,06/00/1918,3/6/1920,1951,
35403,BLM,137,,,,SCULLY NO. 1,37.6870000,-96.9980000,AUGUSTA,KANSAS,BUTLER,0.97,,,25.8,,,0.7,70.3,2.2,,,,,,,752,,PENNSYLVANIAN,1451,05/00/1915,3/10/1920,1951,
35404,BLM,138,,,,PENLEY NO. 1,37.6867295,-96.9985695,AUGUSTA,KANSAS,BUTLER,1.2,0.1,,25.4,,,0.6,69.9,2.7,,,,,,,756,,PENNSYLVANIAN,1380,09/00/1915,3/1/1920,1951,
35405,BLM,141,,,,R. B. TEMPLE NO. 2,37.7011758,-96.479576,BEAUMONT,KANSAS,GREENWOOD,0.92,,,16.9,,,,82.1,,,,,,,,832,,PENNSYLVANIAN,1125,07/00/1919,3/13/1920,1951,
35406,BLM,142,,,,NO. 4,37.656835,-96.963788,AUGUSTA,KANSAS,BUTLER,0.5,0.2,,11,,,0.6,74.7,12.9,,,,,,,988,,PENNSYLVANIAN,1450,,3/10/1920,,
35407,BLM,144,,,15015720420000,WILSON NO. 98,37.8916500,-96.9068628,EL DORADO,KANSAS,BUTLER,0.42,,,,,,,,,,,,,,,,,PENNSYLVANIAN,1302,05/00/1918,3/12/1920,,
35408,BLM,145,,,,C. R. LEWIS NO. 1,37.6577035,-96.4980163,BEAUMONT,KANSAS,GREENWOOD,1,0.3,,14.4,,,1.9,82.5,,,,,,,,836,,PENNSYLVANIAN,1174,03/00/1919,3/13/1920,1951,
35409,BLM,146,,,15073761680000,T. F. RILEY NO. 1,37.71844,-96.46481,BEAUMONT,KANSAS,GREENWOOD,0.93,,,12.6,,,0.4,85.9,,,,,,,,870,,PENNSYLVANIAN,1118,,3/13/1920,1951,
35410,BLM,147,,,15015222250000,ENGART NO. 11,37.8087962,-96.9366745,EL DORADO,KANSAS,BUTLER,1.01,,,24.4,,,0.3,69.2,4,,,,,,,773,,PENNSYLVANIAN,1190,03/00/1918,3/15/1920,1951,
35411,BLM,149,,,15015194490000,MANNING NO. 4,37.8151457,-96.9140249,EL DORADO,KANSAS,BUTLER,1.16,,,24.3,,,0.8,72.2,1.4,,,,,,,756,,PENNSYLVANIAN,1141,11/13/1916,3/12/1920,1951,
35412,BLM,150,,,,RALSTON NO. 11,37.8204,-96.9448,EL DORADO,KANSAS,BUTLER,1.25,,,27.1,,,,71.6,,,,,,,,725,,PENNSYLVANIAN,1254,05/00/1918,3/15/1920,1951,
35413,BLM,151,,,15015746720000,ENGART NO. 39,37.8044038,-96.9424407,EL DORADO,KANSAS,BUTLER,1.12,0.1,,31.6,,,5.2,,57,,,,,,,1021,,PENNSYLVANIAN,1247,07/00/1918,3/15/1920,,
35414,BLM,152,,,,GUSSMAN NO. 1-A,37.7940959,-96.9138846,EL DORADO,KANSAS,BUTLER,1.49,0.1,,31.3,,,1.2,65.9,,,,,,,,668,,PENNSYLVANIAN,892,09/00/1916,3/15/1920,1951,
35415,BLM,153,,,,M. SELBACK NO. 1,37.6866685,-96.4796753,BEAUMONT,KANSAS,GREENWOOD,0.89,,,14.3,,,0.4,84.2,,,,,,,,853,,PENNSYLVANIAN,1142,01/00/1919,3/18/1920,1951,
35416,BLM,154,,,15073760980000,DENCHFIELD NO. 2,37.7074507,-96.4714508,BEAUMONT,KANSAS,GREENWOOD,0.97,,,15.7,,,1.1,82.1,,,,,,,,832,,PENNSYLVANIAN,1089,12/00/1919,3/18/1920,,
35417,BLM,155,,,,STEWART NO. 3,37.7157365,-96.479473,BEAUMONT,KANSAS,GREENWOOD,0.95,,,10,,,0.9,88,,,,,,,,891,,PENNSYLVANIAN,1146,09/00/1919,3/18/1920,1951,
35418,BLM,159,,,,CHAS. DIAL NO. 2,32.4660700,-93.7223695,CEDAR GROVE,LOUISIANA,CADDO,,0.3,,8.8,,,1.3,88.5,1.1,,,,,,,916,GUMBO,,2215,5/6/1918,3/23/1920,1951,
35419,BLM,160,,,17015013070000,W. H. HODGES NO. 1,32.38075356,-93.47637515,ELM GROVE,LOUISIANA,BOSSIER,0.11,0.1,,0.3,,,0.4,93.5,3.5,,,,,,,1010,,CRETACEOUS,2497,2/12/1920,3/23/1920,1951,
35420,BLM,161,,,,J. T. MCDADE NO. 1,32.3703105,-93.9748596,ELM GROVE,LOUISIANA,BOSSIER,0.19,0.1,,2.2,,,0.4,93.5,3.5,,,,,,,1010,,CRETACEOUS,2463,09/00/1916,3/23/1920,,
35421,BLM,163,,,17015017480000,A. W. ROOSE NO. 1,32.37444689,-93.56521396,ELM GROVE,LOUISIANA,BOSSIER,0.12,,,,,,,,,,,,,,,,,,834,06/00/1917,3/23/1920,,
35422,BLM,165,,,,J. S. NOEL B NO. 2,32.71239874,-93.93725424,CADDO,LOUISIANA,CADDO,0.6,,,,,,,,,,,,,,,,,,2257,09/00/1912,3/26/1920,,
35423,BLM,167,,,,,27.473927,-99.130154,REISER,TEXAS,WEBB,,0.3,,4.5,,,0.7,94.4,,,,,,,,956,,EOCENE,800,02/00/1913,2/14/1920,,
35424,BLM,168,,,,HOPKINS NO. 5,37.130761,-96.285059,ROGERS,KANSAS,CHAUTAUQUA,1.28,,,43.6,,,0.8,54.2,,,,,,,,549,,PENNSYLVANIAN,725,,3/24/1920,,
35425,BLM,169,,,,HOPKINS NO. 6,37.138185,-96.276304,ROGERS,KANSAS,CHAUTAUQUA,1.18,,,,,,,,,,,,,,,,,PENNSYLVANIAN,606,,3/24/1920,,
35426,BLM,170,,,,TUCKER & FLOYD NO. 1,37.221119,-96.2446938,,KANSAS,CHAUTAUQUA,0.55,0.2,,,,,11.6,29.4,,,,,,,,298,OSWEGO,PENNSYLVANIAN,943,10/00/1919,3/25/1920,,
35427,BLM,171,,,,RUDDLE NO. 3 SW,37.3364908,-96.100281,HALE-INGE,KANSAS,ELK,0.6,0.2,,17,,,0.4,81.7,,,,,,,,828,,PENNSYLVANIAN,778,10/00/1917,3/29/1920,1951,
35428,BLM,172,,,17015017110000,H. F. MCDADE NO. 2,32.38415354,-93.56517732,ELM GROVE,LOUISIANA,BOSSIER,,0.3,,2.6,,,0.6,96.4,,,,,,,,977,,CRETACEOUS,1254,10/1/1919,3/27/1920,1951,
35429,BLM,174,,,,JENKINS NO. 1,32.3740381,-93.4843739,ELM GROVE,LOUISIANA,BOSSIER,0.18,0.1,,1.4,,,0.3,98,,,,,,,,993,,CRETACEOUS,1450,2/21/1920,3/27/1920,,
35430,BLM,175,,,,MCCONNELL NO. 1,32.3882878,-93.4842820,ELM GROVE,LOUISIANA,BOSSIER,0.13,,,1.8,,,0.5,97.4,,,,,,,,987,TRINITY,CRETACEOUS,2526,1/6/1920,3/27/1920,1951,
35431,BLM,177,,,,LESTON & WEDDELL NO. 1,32.7059454,-92.0401289,OUACHITA,LOUISIANA,OUACHITA,0.14,,,5.3,,,0.7,93.8,,,,,,,,950,WHITE LIME,,2085,2/26/1920,3/30/1920,,
35432,BLM,178,,,,A. L. SMITH NO. 2,32.7059454,-92.0401289,OUACHITA,LOUISIANA,OUACHITA,0.19,0.1,,0.9,,,0.7,98,,,,,,,,993,WHITE LIME,,2232,00/00/1917,3/30/1920,,
35433,BLM,179,,,,A. L. SMITH NO. 3,32.7496678,-92.0445773,OUACHITA,LOUISIANA,OUACHITA,0.18,0.1,,1.1,,,0.7,98,,,,,,,,993,WHITE LIME,,2163,9/1/1919,3/30/1920,,
35434,BLM,180,,,,C. W. PHILLIPS NO. 1,32.6235400,-92.0511860,OUACHITA,LOUISIANA,OUACHITA,0.17,,,3.3,,,0.5,0.6,,,,,,,,6,WHITE LIME,,2180,09/00/1918,3/30/1920,,
35435,BLM,181,,,,RUDDLE NO. 5 @STAITI@,37.3364908,-96.100281,LONGTON,KANSAS,ELK,0.71,,,,,,,,,,,,,,,,,PENNSYLVANIAN,700,09/00/1919,3/29/1920,,
35436,BLM,182,,,15049713090000,FREEMAN NO. 1,37.3383574,-96.1071646,LONGTON,KANSAS,ELK,0.6,,,,,,,,,,,,,,,,,PENNSYLVANIAN,744,,3/29/1920,,
35437,BLM,184,,,,KIMSEY NO. 1,37.3366548,-96.118477,HALE-INGE,KANSAS,ELK,0.62,,,14.5,,,1.4,83.4,,,,,,,,845,,PENNSYLVANIAN,,,3/31/1920,1951,
35438,BLM,185,,,,FOSTER NO. 1,37.3074725,-96.1003303,HALE-INGE,KANSAS,ELK,0.52,,,13.7,,,,85.7,,,,,,,,868,,PENNSYLVANIAN,689,09/00/1929,3/31/1920,1951,
35439,BLM,186,,,,DYER NO. 5,37.278401,-96.100540,HALE-INGE,KANSAS,CHAUTAUQUA,0.46,0.4,,11.1,,,0.5,87.5,,,,,,,,886,,PENNSYLVANIAN,688,07/00/1917,3/31/1920,,
35440,BLM,187,,,,LUGENBEAL,37.306961,-96.027814,OAK VALLEY S,KANSAS,ELK,0.33,,,12.2,,,0.5,86.9,,,,,,,,880,,,665,00/00/1917,3/31/1920,,
35441,BLM,188,,,,BALLINGER NO. 4,37.321262,-96.009704,OAK VALLEY S,KANSAS,ELK,0.44,0.1,,12.8,,,0.5,86.1,,,,,,,,872,,,,,3/31/1920,,
35442,BLM,190,,,,M. HICKS,32.0270992,-93.6367091,DE SOTO,LOUISIANA,DE SOTO,,0.3,,0.8,,,1.1,97.7,,,,,,,,990,BLUE GAS SAND,,2785,,4/10/1920,,
35443,BLM,191,,,,N O CO. NO. 7,31.9980191,-93.5853881,DE SOTO,LOUISIANA,DE SOTO,,0.1,,0.2,,,1.8,97.8,,,,,,,,991,GAS SAND,,980,1/10/1914,4/10/1920,,
35444,BLM,194,,,,STUBBS NO. 1,32.6341771,-92.0953352,MONROE,LOUISIANA,OUACHITA,,0.1,,1.7,,,0.5,97.7,,,,,,,,990,,,2110,1/22/1919,4/4/1920,,
35445,BLM,195,,,,NAPP NO. 3,29.4370849,-90.5524013,HOUMA,LOUISIANA,TERREBONNE,,0.1,,2.1,,,0.2,97.6,,,,,,,,989,,,2412,6/1/1919,4/5/1920,,
35446,BLM,751,,,42335018540000,BADGETT NO. 1,32.4748,-100.9875,COLORADO,TEXAS,MITCHELL,0.06,0.6,,81.6,,,5.8,11,0.8,,,,,,,126,,,1070,09/00/1922,10/1/1922,,
35447,BLM,752,,,,MILLER NO. 8,33.9655,-98.2110,PETROLIA,TEXAS,CLAY,1.11,0.1,,39.4,,,0.4,49.8,9.1,,,,,,,668,CISCO,PENNSYLVANIAN,1399,10/15/1922,10/00/1922,1951,YES
35448,BLM,761,,,,,,,,TEXAS,UPSHUR,,0.9,,79,,,20,,,,,,,,,,,,60,,10/10/1922,,
35449,BLM,772,,,,PERRY NO. 1,,,GORMAN,TEXAS,EASTLAND,0.1,,,,,,,,,,,,,,,,,,445,,1/23/1923,,
35450,BLM,773,,,,MILLER NO. 9,33.9650,-98.2105,PETROLIA,TEXAS,CLAY,1.05,0.3,,40.9,,,0.3,40.1,17.2,,,,,,,714,CISCO,PENNSYLVANIAN,1437,1/23/1923,01/00/1923,,YES
35451,BLM,795,,,,PALMER NO. 1,32.9434380,-93.3684439,WEBSTER PARISH,LOUISIANA,WEBSTER,0.02,,,10.1,,,0.4,70.6,18.7,,,,,,,1050,,,2666,10/16/1922,03/00/1923,,
35452,BLM,796,,,17119006120000,MUNN NO. 1,32.93343698,-93.35137134,WEBSTER PARISH,LOUISIANA,WEBSTER,0.02,0.2,,16.5,,,0.2,54.7,28.2,,,,,,,1059,,,2662,10/6/1921,02/00/1923,,
35453,BLM,800,,,,,33.3241965,-92.6484791,SMACKOVER,ARKANSAS,UNION,0.02,0.3,,6,,,0.9,87.4,5.2,,,,,,,979,NACATOCH,CRETACEOUS,2000,,4/10/1923,,
35454,BLM,802,,,,MOORE NO.1,,,,TEXAS,,0.14,,,,,,,,,,,,,,,,,,1296,,,,
35455,BLM,803,,,3513900320,ALLISON NO. 1,36.58075,-101.77174,GUYMON-HUGOTON,OKLAHOMA,TEXAS,0.7,0.1,,22.8,,,0.2,40.9,35.1,,,,,,,1043,CHASE GROUP,PERMIAN,,,,,
35456,BLM,804,,,42337102090000,NO. B-1 1-A GIST,33.9184,-97.7286,NOCONA,TEXAS,MONTAGUE,0.96,,,,,,,,,,,,,,,,,,641,,6/17/1923,,
35457,BLM,805,,,,WILLIS NO. 1,32.6640,-99.2095,MORAN,TEXAS,SHACKELFORD,0.43,0.6,,17.5,,,,77.7,3.5,,,,,,,850,,,,,7/20/1923,,
35458,BLM,807,,,,NO. 2,40.098454,-108.207680,WHITE RIVER,COLORADO,RIO BLANCO,,0.2,,,,,0.2,97.5,1.9,,,,,,,1022,WASATCH,EOCENE,528,,7/14/1923,1951,
35459,BLM,808,,,,NO. 1,,,,TEXAS,SHACKELFORD,0.47,0.1,,24.3,,,0.1,70.7,4.1,,,,,,,790,,,,,9/12/1923,,
35460,BLM,809,,,,NO. 2,,,,TEXAS,SHACKELFORD,0.38,,,,,,,,,,,,,,,,,,,,9/12/1923,,
35461,BLM,810,,,36057000020000,,45.4085931,-123.7765397,,OREGON,TILLAMOOK,0.12,,,95.1,,,0.2,,4.4,,,,,,,79,,,3000,,,1951,
35462,BLM,811,,,,NO. 1,37.096669,-94.640753,KANSAS SE,KANSAS,CHEROKEE,,6.4,,91.9,,,1.5,,,,,,,,,,,,,,10/25/1923,,
35463,BLM,812,,,,NO. 1,37.096669,-94.640753,KANSAS SE,KANSAS,CHEROKEE,,3.5,,94.2,,,2.1,,,,,,,,,,,,,,10/25/1923,,
35464,BLM,821,,,15035023380000,MILICK NO. 2,37.0919161,-96.7238416,DEXTER-OTTO,KANSAS,COWLEY,1.95,0.1,,74.4,,,0.2,14.7,8.7,,,,,,,305,KANSAS CITY,PENNSYLVANIAN,1140,04/00/1922,12/29/1923,,
35465,BLM,822,,,15035017230000,MELICK NO. 1,37.0911807,-96.7292586,DEXTER,KANSAS,COWLEY,0.35,,,,,,,,,,,,,,,,,,,,1/3/1924,,
35466,BLM,823,,,15035024700000,DAY NO. 1,37.0839111,-96.7267260,DEXTER,KANSAS,COWLEY,1.87,0.1,,71.2,,,0.1,13.2,13.2,,,,,,,370,,PENNSYLVANIAN,1146,,1/4/1924,,
35467,BLM,824,,,15035700020000,DOBSON,37.1720855,-96.7331907,DEXTER,KANSAS,COWLEY,1.79,0.1,,80.3,,,1.3,11.2,4.5,,,,,,,194,,PENNSYLVANIAN,350,,1/4/1924,,
35468,BLM,825,,,,HALE,,,DEXTER,KANSAS,COWLEY,1.79,,,78.9,,,2,14.5,2.6,,,,,,,193,,PENNSYLVANIAN,350,,1/4/1924,,
35469,BLM,826,,,,SLICK,37.035177,-96.616444,DEXTER,KANSAS,COWLEY,0.84,0.1,,43.9,,,0.2,53.8,0.9,,,,,,,561,,,,,1/4/1924,,
35470,BLM,827,,,42341016460000,THOMPSON NO. 1,35.6890,-101.9101,PANHANDLE W,TEXAS,MOORE,0.53,,,,,,,,,,,,,,,,WICHITA-ALBANY,PERMIAN,2763,,12/29/1923,,
35471,BLM,829,,,42065015480000,BURNETT NO. 1,35.5490,-101.4669,PANHANDLE W,TEXAS,CARSON,0.45,0.1,,8.8,,,0.2,74,16.7,,,,,,,1049,,PERMIAN,2882,,,,
35472,BLM,831,,,42483022010000,SCHNECK & FRENCH NO. 1,35.276971,-100.261850,PANHANDLE E,TEXAS,WHEELER,0.12,,,1.6,,,0.1,85.2,12.9,,,,,,,1094,WICHITA-ALBANY,PERMIAN,1984,,1/12/1924,,
35473,BLM,832,,,42483027500000,WHITTINGTON NO. 1,35.316931,-100.334023,PANHANDLE E,TEXAS,WHEELER,0.13,0.1,,2.2,,,0.1,84.5,12.9,,,,,,,1087,WICHITA-ALBANY,PERMIAN,1600,,1/12/1924,,
35474,BLM,833,,,42065045460000,SILK-BULLINGTON NO. 2,35.5871,-101.3974,PANHANDLE W,TEXAS,CARSON,0.38,0.2,,6.1,,,0.2,75.1,18.1,,,,,,,1085,,PERMIAN,2000,,,,
